CardID,MaritalStatus,NumChildren,LoS,HHIncomeMed
"C0106196499","M",0,1.589041,40988.494522
"C0106196553","M",1,0.789041,59984.435560
"C0106197438","M",1,0.131507,65851.924192
"C0106197514","",0,-0.586301,63189.489425
"C0106197538","",0,2.191781,69597.766045
"C0106198093","S",1,-0.715068,58694.723350
"C0106198160","S",1,1.156164,88015.076144
"C0106198298","",1,2.830137,77094.943083
"C0106198726","",0,2.756164,54915.311136
"C0106198829","M",3,2.515068,88015.076144
"C0106199262","",0,-0.578082,60715.048677
"C0106199582","M",1,2.854795,87747.734001
"C0106199673","",1,0.915068,66295.663320
"C0106200463","S",0,0.142466,40995.208594
"C0106200794","",2,1.657534,54448.377941
"C0106200817","M",4,2.043836,43823.664052
"C0106201048","M",1,1.630137,60549.027985
"C0106202105","",0,2.139726,81405.377361
"C0106202243","",0,0.202740,84371.776482
"C0106202268","M",2,2.164384,55345.011750
"C0106203324","S",0,1.221918,38005.615406
"C0106203524","",0,2.761644,88015.076144
"C0106203549","M",0,0.917808,35904.110843
"C0106204055","",0,1.720548,55455.488754
"C0106204233","M",1,2.621918,41134.983367
"C0106204244","M",1,0.780822,54882.351146
"C0106204495","M",4,0.786301,88015.076144
"C0106204712","",0,2.534247,41011.078219
"C0106205541","M",1,1.065753,70693.380535
"C0106205714","S",1,2.928767,40977.507859
"C0106205825","M",7,2.783562,88015.076144
"C0106205896","S",0,0.520548,40802.331614
"C0106206131","S",0,2.063014,50641.499069
"C0106207236","S",0,1.419178,70268.562883
"C0106207628","",0,0.430137,27683.645131
"C0106207966","M",3,1.082192,88015.076144
"C0106208369","M",1,0.613699,36888.027589
"C0106208705","M",0,0.542466,51568.651387
"C0106208797","S",0,1.443836,41798.455763
"C0106210042","",1,2.046575,55301.675466
"C0106210383","",3,2.898630,45461.287271
"C0106211107","",0,1.268493,78112.430189
"C0106211214","",2,0.035616,39311.197241
"C0106212015","S",0,-0.495890,69288.918729
"C0106212021","M",3,0.476712,83782.158879
"C0106212082","",3,1.778082,88015.076144
"C0106212559","S",0,2.126027,65182.958464
"C0106212636","M",1,1.438356,85823.847163
"C0106212677","M",6,2.753425,84371.776482
"C0106212969","S",0,2.139726,69202.856532
"C0106213215","S",0,2.427397,34835.963012
"C0106213384","M",4,0.002740,52630.695517
"C0106213691","S",1,0.380822,48103.579821
"C0106213909","S",0,0.764384,78653.828547
"C0106213961","",0,1.035616,34457.533494
"C0106214350","S",0,1.676712,28258.613849
"C0106215984","S",0,1.178082,78702.047792
"C0106216184","S",0,0.320548,57423.322245
"C0106216284","M",2,0.936986,74105.960265
"C0106216459","S",0,2.076712,51920.224616
"C0106216964","S",0,0.545205,32221.747490
"C0106217616","S",2,1.756164,59671.926023
"C0106218068","S",0,0.432877,55608.691671
"C0106218117","",2,2.484932,66414.075137
"C0106219449","M",2,0.008219,88015.076144
"C0106220097","M",1,2.956164,51090.121158
"C0106220184","M",0,1.523288,64709.311197
"C0106220478","",0,2.019178,56224.555193
"C0106220510","M",0,0.528767,35404.828028
"C0106220646","S",0,1.372603,44378.490555
"C0106221434","S",1,-0.767123,88015.076144
"C0106221888","",1,1.435616,50577.410199
"C0106222326","M",2,2.317808,40961.027863
"C0106223134","S",1,2.010959,56020.081179
"C0106223648","S",0,2.205479,69971.922971
"C0106223986","M",0,2.569863,35008.697775
"C0106224037","",1,2.221918,50087.893307
"C0106224377","S",4,0.380822,43414.105655
"C0106224699","S",0,2.536986,74125.492111
"C0106224745","",0,1.731507,35368.205817
"C0106226060","M",1,1.819178,56594.439528
"C0106226249","",0,0.210959,33344.218268
"C0106226735","",0,2.958904,54987.945189
"C0106227276","S",2,0.506849,88015.076144
"C0106230121","M",1,0.520548,71032.135990
"C0106230181","",2,1.038356,88015.076144
"C0106230781","",0,2.054795,37700.430311
"C0106231066","S",0,2.578082,37244.483779
"C0106231879","S",0,1.336986,38249.763482
"C0106232380","M",1,1.641096,45132.908109
"C0106232938","M",1,2.547945,68192.083499
"C0106233328","",0,1.879452,83659.474471
"C0106233368","S",0,2.583562,35401.776177
"C0106235817","S",0,-0.791781,71843.317972
"C0106236276","S",0,0.627397,65272.682882
"C0106236421","M",1,2.780822,88015.076144
"C0106236603","",0,0.476712,75000.152593
"C0106237262","",1,2.484932,62607.806635
"C0106237308","",1,2.098630,58741.111484
"C0106238006","S",0,0.073973,78784.447768
"C0106239161","M",0,0.950685,51527.756584
"C0106239515","M",4,2.887671,47095.248268
"C0106239620","S",0,1.347945,72916.348766
"C0106239787","M",1,0.167123,54233.527635
"C0106240323","",1,0.967123,21489.608448
"C0106240963","S",0,1.972603,37506.942961
"C0106240982","S",1,0.139726,66254.768517
"C0106241506","",4,1.090411,88015.076144
"C0106241941","",1,2.580822,29864.497818
"C0106242022","S",0,0.090411,41051.973022
"C0106243063","M",4,2.646575,88015.076144
"C0106243283","M",0,0.161644,63685.720389
"C0106244141","M",1,0.569863,69556.260872
"C0106244396","S",1,0.369863,51807.306131
"C0106244814","",1,2.010959,31904.965361
"C0106246076","M",0,2.942466,84195.989868
"C0106248152","",1,-0.671233,37989.745781
"C0106249961","M",0,2.654795,40951.261940
"C0106251260","M",1,2.402740,72858.363598
"C0106251329","M",4,0.597260,28283.639027
"C0106252543","",0,1.673973,71468.550676
"C0106254225","M",1,0.098630,71008.941923
"C0106254313","M",7,2.884932,64723.960082
"C0106255105","M",0,0.558904,61805.169836
"C0106255160","",0,1.931507,71134.067812
"C0106256853","S",3,1.446575,43063.753166
"C0106256943","S",0,0.079452,32863.246559
"C0106257713","",0,2.139726,75753.959777
"C0106258752","",0,1.468493,44525.589770
"C0106259561","",3,0.493151,41629.993591
"C0106259829","S",0,2.641096,41795.403912
"C0106260189","S",0,1.928767,35943.174535
"C0106260989","S",0,-0.873973,71767.021699
"C0106261182","",0,2.553425,33732.413709
"C0106261521","",0,1.224658,28261.055330
"C0106265693","",0,0.301370,63970.763268
"C0106265706","S",0,2.120548,51053.498947
"C0106265875","S",2,0.164384,69559.923093
"C0106265932","S",3,1.287671,37907.956175
"C0106266431","S",3,2.860274,41318.094424
"C0106266615","",3,0.432877,38529.923399
"C0106266885","S",0,2.515068,87109.286782
"C0106268935","",1,2.726027,48083.437605
"C0106268995","",0,2.849315,54630.878628
"C0106269866","S",0,0.410959,64971.770379
"C0106269884","M",0,0.068493,71841.486862
"C0106269914","S",3,2.706849,70177.007355
"C0106269960","M",1,1.030137,88015.076144
"C0106270450","M",1,0.657534,59100.619526
"C0106270457","S",0,1.805479,25211.645863
"C0106270590","",0,1.594521,87109.286782
"C0106270720","S",0,1.701370,67526.779992
"C0106271521","M",1,2.846575,87747.734001
"C0106272082","M",0,-0.652055,53250.221259
"C0106272530","M",0,1.016438,47994.933927
"C0106272857","S",0,1.753425,84424.878689
"C0106273642","M",1,2.109589,37961.058382
"C0106273714","",0,2.583562,38852.809229
"C0106274942","S",0,2.109589,55479.903562
"C0106275234","M",0,2.698630,66625.873592
"C0106275290","",0,2.591781,35305.337687
"C0106276664","S",0,1.312329,54998.321482
"C0106277750","",0,1.717808,38852.809229
"C0106277751","S",0,2.002740,27380.901517
"C0106277907","S",0,-0.561644,46601.458785
"C0106278258","S",0,0.901370,46611.224708
"C0106279267","M",2,0.202740,54751.121555
"C0106279304","",0,1.701370,57719.351787
"C0106279426","S",0,2.334247,75766.777551
"C0106279670","M",0,0.745205,87747.734001
"C0106280601","S",0,1.980822,48074.892422
"C0106280816","",0,0.745205,88015.076144
"C0106280975","",1,2.405479,85482.650227
"C0106283534","S",1,1.394521,45339.213233
"C0106284860","",0,2.468493,42498.550371
"C0106285018","M",5,0.221918,88015.076144
"C0106285151","S",0,-0.920548,56936.246834
"C0106285316","S",1,1.635616,25121.921445
"C0106285742","S",3,1.339726,64680.623798
"C0106288543","",0,-0.783562,83728.446303
"C0106288790","",0,1.838356,58424.939726
"C0106289138","",0,1.619178,62008.423109
"C0106289233","S",0,2.967123,75011.749626
"C0106289572","",3,0.515068,44424.878689
"C0106289644","",1,0.189041,63942.075869
"C0106290169","",0,2.008219,23501.998962
"C0106291640","S",0,2.983562,72932.828761
"C0106291656","S",0,2.493151,55573.900571
"C0106291695","S",2,2.742466,69246.803186
"C0106291731","S",0,0.276712,84424.878689
"C0106291855","S",4,2.273973,41957.152013
"C0106292779","S",2,-0.750685,55334.635456
"C0106292852","M",2,2.969863,37492.294076
"C0106293013","",1,0.901370,42201.910459
"C0106294234","M",1,2.054795,56994.232002
"C0106295067","S",0,2.876712,48601.031526
"C0106295167","S",0,2.961644,88015.076144
"C0106295231","S",0,0.405479,55913.876766
"C0106295372","S",0,-0.517808,41066.621906
"C0106295460","S",0,2.928767,42340.464492
"C0106295550","S",0,2.945205,56716.513565
"C0106296286","S",1,0.926027,62629.779962
"C0106296300","M",2,-0.967123,61739.249855
"C0106296428","S",2,0.317808,42662.129582
"C0106296491","",0,1.268493,88015.076144
"C0106297000","M",2,0.989041,40697.347942
"C0106297173","S",0,2.298630,44446.852016
"C0106297256","M",1,0.498630,66697.897275
"C0106297456","M",1,0.657534,67953.428755
"C0106297580","M",4,1.375342,88015.076144
"C0106298457","",0,-0.515068,49386.577960
"C0106299217","M",2,1.802740,67991.882076
"C0106299789","S",0,-0.613699,51491.744743
"C0106300772","M",1,0.208219,62599.261452
"C0106301019","M",3,2.432877,64723.960082
"C0106301033","",3,1.997260,59284.340953
"C0106301079","M",3,-0.495890,65784.173101
"C0106301866","M",2,1.389041,30028.077029
"C0106302525","S",1,1.564384,41018.402661
"C0106302568","",0,2.939726,72169.866024
"C0106303153","",0,0.098630,65043.183691
"C0106303238","M",2,0.471233,70205.084384
"C0106303400","",0,1.320548,38025.147252
"C0106303535","",0,2.008219,53217.871639
"C0106304218","S",0,1.961644,68043.153172
"C0106304610","M",2,2.857534,82063.356426
"C0106305261","",0,2.956164,38158.818323
"C0106305276","",1,0.835616,35355.388043
"C0106305347","M",3,0.049315,88015.076144
"C0106305711","M",6,1.443836,58405.407880
"C0106305755","S",1,0.183562,40669.881283
"C0106306098","M",1,2.843836,31902.523881
"C0106306441","S",0,2.958904,42647.480697
"C0106307542","M",4,1.460274,45701.773125
"C0106307629","S",0,0.635616,58560.441908
"C0106307696","S",0,1.224658,86497.695853
"C0106307833","S",2,-0.553425,60652.180548
"C0106308398","S",1,0.517808,61687.978759
"C0106308664","M",0,0.252055,52614.215522
"C0106309103","",0,1.616438,55288.857692
"C0106309622","S",1,0.493151,71477.706229
"C0106309997","",3,2.912329,79366.130558
"C0106310314","M",2,2.402740,26150.395215
"C0106310614","M",3,0.271233,70686.666463
"C0106311197","M",1,0.035616,87109.286782
"C0106311655","",0,-0.835616,69226.660970
"C0106311879","M",1,1.052055,70324.716941
"C0106311954","S",0,1.841096,82914.822840
"C0106312144","",2,2.797260,32650.227363
"C0106312155","S",0,2.580822,34179.204688
"C0106313248","",0,1.424658,56466.261788
"C0106314155","",1,0.227397,60538.651692
"C0106314237","S",1,0.397260,42385.631886
"C0106314845","",5,2.013699,48964.201788
"C0106314863","M",2,1.904110,70697.653127
"C0106315476","",0,1.701370,62638.935514
"C0106316268","M",1,1.917808,70654.927213
"C0106316535","M",1,1.452055,63232.825709
"C0106316695","S",0,0.438356,48295.236061
"C0106316727","M",0,0.476712,35861.384930
"C0106316832","S",0,-0.621918,68001.648000
"C0106316850","M",1,0.257534,87109.286782
"C0106316993","S",0,1.871233,36288.644063
"C0106317175","S",2,0.156164,48016.907254
"C0106317392","M",1,0.876712,53554.185614
"C0106317892","S",1,0.369863,88015.076144
"C0106318072","",0,2.468493,31727.958007
"C0106319498","",0,1.879452,78659.321879
"C0106319758","M",2,2.205479,61727.652821
"C0106320133","M",1,1.942466,75528.122806
"C0106320218","M",2,1.323288,55443.891720
"C0106320554","M",1,0.347945,64920.499283
"C0106321068","M",0,1.375342,63466.597491
"C0106321123","",1,-0.495890,46085.695975
"C0106321966","S",1,0.268493,56734.214301
"C0106322674","",1,1.120548,70303.964354
"C0106323309","M",1,0.268493,37498.397778
"C0106323540","",1,2.564384,88015.076144
"C0106324362","",0,2.745205,51814.020203
"C0106324429","M",4,0.545205,52807.702872
"C0106324853","S",0,1.030137,63834.650716
"C0106326104","S",0,0.701370,27022.614216
"C0106326400","M",1,0.709589,87109.286782
"C0106326825","S",0,0.994521,41629.383221
"C0106327042","S",1,2.287671,40862.758263
"C0106327102","",3,2.271233,69202.856532
"C0106328098","S",0,1.347945,64597.613453
"C0106328131","M",2,1.630137,55566.576128
"C0106328240","M",2,1.309589,42680.440687
"C0106329691","S",1,-0.528767,52011.169774
"C0106333423","",0,2.731507,87747.734001
"C0106333554","S",2,1.668493,52585.528123
"C0106335456","M",3,2.342466,41802.728355
"C0106336050","M",1,-0.715068,88015.076144
"C0106336345","M",1,0.956164,71097.445601
"C0106337189","",1,-0.742466,59059.114353
"C0106339908","",0,2.041096,54912.869655
"C0106340700","S",1,2.660274,44381.542405
"C0106340818","S",0,1.378082,70698.873867
"C0106342296","S",0,-0.575342,81385.235145
"C0106342619","M",1,2.030137,34985.503708
"C0106343211","",1,0.197260,51290.932951
"C0106343235","S",0,2.098630,71483.199561
"C0106343414","",0,2.164384,61897.946104
"C0106343766","",0,2.863014,28341.013825
"C0106345699","S",0,2.156164,75016.632588
"C0106346507","S",0,2.178082,47988.219855
"C0106346516","S",3,0.939726,55814.386425
"C0106347275","",1,2.293151,66742.454299
"C0106348981","M",1,0.386301,54898.831141
"C0106349454","",0,0.635616,33947.874386
"C0106349543","S",1,1.506849,31347.697378
"C0106349719","S",0,2.849315,27137.974181
"C0106349772","",0,2.449315,62356.334117
"C0106349868","",1,1.545205,48085.268715
"C0106351605","S",0,-0.706849,40970.793786
"C0106351780","",1,1.731507,83659.474471
"C0106351855","S",1,1.035616,28236.030152
"C0106352035","",3,1.095890,41807.000946
"C0106353709","",1,2.800000,59278.237251
"C0106353848","",0,1.597260,45308.694723
"C0106355961","S",3,0.997260,38235.114597
"C0106356016","",0,1.084932,42656.636250
"C0106356102","M",1,0.750685,64619.586779
"C0106356803","S",1,1.791781,88015.076144
"C0106358409","S",3,2.608219,35030.060732
"C0106360688","",0,0.991781,20200.506607
"C0106360761","",0,1.871233,88015.076144
"C0106361121","M",1,2.252055,29920.041505
"C0106361778","",0,1.210959,77742.545854
"C0106361983","M",4,1.463014,27195.959349
"C0106362650","S",2,1.619178,27639.698477
"C0106362681","M",0,0.257534,33081.148717
"C0106362724","S",0,-0.506849,83782.158879
"C0106363179","M",1,0.167123,73160.496841
"C0106363213","",0,0.832877,55319.986572
"C0106363572","",1,2.106849,70009.765923
"C0106363802","",4,0.583562,58241.828669
"C0106365999","M",0,0.123288,41114.841151
"C0106367371","S",1,0.942466,75014.801477
"C0106368171","S",0,0.115068,67946.714682
"C0106368587","",0,0.901370,70173.955504
"C0106370958","S",4,1.643836,20768.150884
"C0106371072","S",0,0.504110,52595.294046
"C0106371909","",0,2.424658,53651.844844
"C0106373914","",0,2.983562,35303.506577
"C0106374583","M",0,-0.575342,35917.538987
"C0106374594","M",1,1.134247,39627.368999
"C0106374637","M",1,0.556164,48100.527970
"C0106375873","M",1,1.290411,88015.076144
"C0106376939","M",1,1.824658,82066.408277
"C0106377131","S",2,-0.813699,62803.125095
"C0106377241","M",1,1.049315,88015.076144
"C0106377662","S",0,2.997260,47878.963591
"C0106380134","M",2,0.008219,47999.816889
"C0106380456","",3,1.043836,55570.238350
"C0106380711","S",0,2.364384,55329.752495
"C0106380835","M",2,0.369863,37076.021607
"C0106381119","",0,2.983562,50241.096225
"C0106381307","S",0,1.800000,39287.392804
"C0106381392","",0,1.641096,87109.286782
"C0106381425","M",4,1.221918,55764.946440
"C0106382429","M",4,1.326027,26968.291269
"C0106384753","S",0,0.339726,60538.651692
"C0106385368","",0,-0.849315,76590.166936
"C0106386392","M",2,2.484932,64476.760155
"C0106386480","M",1,0.123288,84513.382366
"C0106386644","M",2,-0.600000,51035.798212
"C0106387464","M",1,2.041096,61711.172826
"C0106387540","",1,1.298630,39911.801508
"C0106387622","",1,2.747945,65579.699087
"C0106387701","M",1,2.356164,58732.566301
"C0106387763","S",0,1.369863,47160.557878
"C0106387837","S",4,2.276712,42684.713279
"C0106388236","M",1,1.331507,78750.877407
"C0106388325","",2,0.934247,42353.282266
"C0106388536","M",0,1.958904,84150.822474
"C0106391762","S",0,2.871233,31957.457198
"C0106392255","M",1,1.964384,45145.115513
"C0106392563","S",0,2.227397,30971.098972
"C0106393972","S",0,0.857534,35102.694784
"C0106393979","S",2,-0.545205,84195.989868
"C0106394069","",0,1.939726,80144.352550
"C0106395781","",1,2.687671,46642.963958
"C0106396081","M",2,2.731507,85502.792444
"C0106396271","S",1,1.323288,54923.856319
"C0106397414","S",1,2.186301,46566.667684
"C0106397796","",2,2.175342,53431.501205
"C0106397904","S",1,2.704110,65073.702200
"C0106398847","",1,2.167123,60809.045686
"C0106398879","M",0,0.101370,44427.320170
"C0106399054","S",0,0.134247,58551.286355
"C0106399432","M",1,2.112329,84371.776482
"C0106399590","M",2,0.139726,37983.642079
"C0106400247","M",1,2.709589,35471.968749
"C0106400407","S",2,2.873973,17840.815455
"C0106400936","M",3,1.052055,35434.125797
"C0106401005","S",2,1.369863,39862.361522
"C0106401177","M",1,0.487671,41996.826075
"C0106401418","S",0,0.002740,65339.823603
"C0106401456","M",1,1.986301,50927.762688
"C0106401696","S",0,1.104110,63379.924924
"C0106402657","M",0,2.569863,38394.421216
"C0106403933","S",0,1.616438,42588.885159
"C0106405371","M",0,2.120548,75030.671102
"C0106406957","S",0,2.712329,88015.076144
"C0106407568","M",4,1.687671,58717.917417
"C0106408000","",0,0.194521,64693.441572
"C0106408197","M",0,0.309589,85831.781976
"C0106408528","M",1,0.613699,42704.245125
"C0106408640","",3,2.964384,65254.982147
"C0106409527","M",2,2.339726,68032.776879
"C0106409531","",1,0.334247,33913.083285
"C0106411091","",2,0.197260,88015.076144
"C0106412052","M",4,2.443836,69587.389752
"C0106412231","S",0,-0.684932,44654.377880
"C0106412440","S",0,0.402740,59980.773339
"C0106412868","S",1,2.312329,41066.011536
"C0106414755","M",4,1.816438,74053.468429
"C0106414793","S",0,0.989041,53401.593066
"C0106414816","",2,0.068493,30975.981933
"C0106414897","",1,2.605479,68037.049471
"C0106415041","",0,0.134247,88015.076144
"C0106415231","S",1,1.126027,51740.775781
"C0106415243","",1,0.347945,53814.203314
"C0106415956","M",1,0.964384,67689.748833
"C0106417033","S",1,1.736986,50859.401227
"C0106417110","S",0,2.838356,41278.420362
"C0106418070","M",1,1.493151,70302.743614
"C0106418347","M",0,-0.780822,41004.364147
"C0106418652","",0,-0.676712,68025.452437
"C0106420304","",0,2.120548,50878.322703
"C0106420360","S",2,2.246575,25785.393841
"C0106420364","M",0,-0.454795,85831.781976
"C0106421127","M",0,1.038356,48012.024293
"C0106422770","",1,1.457534,88015.076144
"C0106422929","M",0,0.550685,64026.917325
