CardID,Responded
"C0105684955","F"
"C0105685924","F"
"C0105686494","F"
"C0105686702","T"
"C0105686840","F"
"C0105686994","F"
"C0105687410","F"
"C0105688607","F"
"C0105689159","F"
"C0105689765","F"
"C0105691960","F"
"C0105692106","F"
"C0105692871","F"
"C0105694317","F"
"C0105694886","F"
"C0105695147","F"
"C0105695288","F"
"C0105695512","F"
"C0105697169","F"
"C0105698931","F"
"C0105701682","T"
"C0105701761","F"
"C0105701789","F"
"C0105703324","F"
"C0105704484","T"
"C0105704734","F"
"C0105705199","F"
"C0105705708","F"
"C0105707948","F"
"C0105708133","F"
"C0105708249","F"
"C0105709173","F"
"C0105709186","F"
"C0105709221","F"
"C0105710389","F"
"C0105710485","F"
"C0105711248","F"
"C0105711248","F"
"C0105712966","F"
"C0105713676","F"
"C0105713883","F"
"C0105714056","F"
"C0105714122","F"
"C0105714218","F"
"C0105714570","F"
"C0105714664","F"
"C0105715455","F"
"C0105715550","F"
"C0105715974","F"
"C0105716020","F"
"C0105716130","F"
"C0105716295","F"
"C0105716388","F"
"C0105717363","F"
"C0105717806","F"
"C0105718100","F"
"C0105718247","F"
"C0105718400","F"
"C0105718597","F"
"C0105719039","F"
"C0105720078","F"
"C0105720131","F"
"C0105720221","F"
"C0105720241","F"
"C0105721256","F"
"C0105721679","F"
"C0105722071","F"
"C0105722126","F"
"C0105722792","F"
"C0105723063","F"
"C0105723428","F"
"C0105724124","F"
"C0105724314","F"
"C0105725021","F"
"C0105725855","F"
"C0105726798","F"
"C0105728255","F"
"C0105729009","F"
"C0105729277","F"
"C0105729809","F"
"C0105730442","F"
"C0105730738","F"
"C0105731228","F"
"C0105731896","T"
"C0105731931","F"
"C0105733052","F"
"C0105733332","F"
"C0105734171","T"
"C0105735324","F"
"C0105735356","F"
"C0105736449","F"
"C0105736787","F"
"C0105737215","F"
"C0105737395","F"
"C0105738912","F"
"C0105739499","T"
"C0105739763","F"
"C0105740523","F"
"C0105741873","F"
"C0105742125","F"
"C0105742180","F"
"C0105746377","F"
"C0105746650","F"
"C0105748652","F"
"C0105749159","F"
"C0105749430","F"
"C0105749770","F"
"C0105750122","F"
"C0105750536","F"
"C0105751841","F"
"C0105753274","F"
"C0105753749","F"
"C0105754537","F"
"C0105754882","F"
"C0105755318","F"
"C0105755595","F"
"C0105755843","F"
"C0105756068","F"
"C0105756494","F"
"C0105758012","T"
"C0105758436","F"
"C0105758926","F"
"C0105759548","F"
"C0105759672","T"
"C0105759843","F"
"C0105760770","F"
"C0105761238","F"
"C0105761283","T"
"C0105761597","F"
"C0105761684","F"
"C0105761807","F"
"C0105762652","F"
"C0105762992","F"
"C0105763477","F"
"C0105763726","T"
"C0105764076","F"
"C0105765261","F"
"C0105766182","F"
"C0105766421","F"
"C0105768046","F"
"C0105769273","F"
"C0105770761","T"
"C0105770820","F"
"C0105771200","F"
"C0105771312","F"
"C0105772140","F"
"C0105773924","F"
"C0105774064","F"
"C0105775300","T"
"C0105775711","F"
"C0105775958","F"
"C0105778138","F"
"C0105779114","F"
"C0105779172","F"
"C0105780834","F"
"C0105780834","F"
"C0105781874","F"
"C0105783266","F"
"C0105783339","F"
"C0105783747","F"
"C0105784606","F"
"C0105785169","F"
"C0105785338","F"
"C0105785810","F"
"C0105785843","F"
"C0105785925","T"
"C0105786032","F"
"C0105787148","F"
"C0105787619","F"
"C0105787649","F"
"C0105787907","F"
"C0105787941","F"
"C0105788109","F"
"C0105788334","F"
"C0105789486","F"
"C0105789640","F"
"C0105789908","F"
"C0105790117","F"
"C0105790699","F"
"C0105791189","F"
"C0105791944","F"
"C0105792210","F"
"C0105792272","F"
"C0105793393","F"
"C0105793663","F"
"C0105793743","F"
"C0105794805","F"
"C0105797134","F"
"C0105797805","T"
"C0105797904","T"
"C0105799494","F"
"C0105799520","F"
"C0105800465","F"
"C0105801849","F"
"C0105801998","F"
"C0105802039","F"
"C0105803561","F"
"C0105805416","F"
"C0105805487","F"
"C0105806589","F"
"C0105807088","F"
"C0105808014","F"
"C0105808268","F"
"C0105808334","F"
"C0105808917","F"
"C0105809113","T"
"C0105809113","F"
"C0105809438","F"
"C0105809839","F"
"C0105810305","F"
"C0105810432","F"
"C0105810511","F"
"C0105814016","F"
"C0105814868","F"
"C0105816421","F"
"C0105816568","F"
"C0105817105","T"
"C0105817533","F"
"C0105817637","F"
"C0105819060","F"
"C0105820156","T"
"C0105820292","F"
"C0105820718","F"
"C0105821047","F"
"C0105822332","F"
"C0105822343","F"
"C0105822573","F"
"C0105822707","F"
"C0105823685","F"
"C0105824399","F"
"C0105824556","F"
"C0105826670","T"
"C0105827371","F"
"C0105828966","F"
"C0105829329","F"
"C0105829878","F"
"C0105831516","F"
"C0105831580","F"
"C0105832010","F"
"C0105832248","F"
"C0105833041","F"
"C0105836220","F"
"C0105836238","T"
"C0105837710","F"
"C0105838593","F"
"C0105838593","F"
"C0105840435","F"
"C0105840496","F"
"C0105840732","F"
"C0105840937","F"
"C0105841013","F"
"C0105842108","F"
"C0105842212","F"
"C0105842304","F"
"C0105842349","F"
"C0105842461","F"
"C0105842693","F"
"C0105843189","F"
"C0105843989","F"
"C0105844249","F"
"C0105845039","F"
"C0105845153","T"
"C0105846334","F"
"C0105846431","F"
"C0105846481","F"
"C0105846679","F"
"C0105848122","F"
"C0105848228","F"
"C0105848634","T"
"C0105849714","F"
"C0105850260","F"
"C0105850260","F"
"C0105850327","T"
"C0105850365","T"
"C0105851308","F"
"C0105852635","F"
"C0105852655","T"
"C0105853410","F"
"C0105853499","F"
"C0105853593","F"
"C0105853958","F"
"C0105854094","F"
"C0105854226","F"
"C0105854229","F"
"C0105854719","T"
"C0105854951","F"
"C0105855192","F"
"C0105855392","T"
"C0105857041","F"
"C0105857288","F"
"C0105857898","F"
"C0105859290","T"
"C0105859472","T"
"C0105859734","T"
"C0105861224","F"
"C0105861470","F"
"C0105862200","F"
"C0105862248","F"
"C0105862418","F"
"C0105863068","F"
"C0105863144","F"
"C0105863486","F"
"C0105863533","T"
"C0105863624","F"
"C0105864824","F"
"C0105864886","F"
"C0105865138","T"
"C0105866133","F"
"C0105866162","F"
"C0105867049","F"
"C0105867862","F"
"C0105867948","F"
"C0105868633","F"
"C0105868644","F"
"C0105869070","F"
"C0105869204","F"
"C0105870346","F"
"C0105871869","F"
"C0105871924","T"
"C0105871944","F"
"C0105872072","F"
"C0105872492","F"
"C0105873373","F"
"C0105873785","F"
"C0105874156","F"
"C0105874499","F"
"C0105875471","T"
"C0105875720","F"
"C0105876625","F"
"C0105876871","F"
"C0105877111","F"
"C0105877334","F"
"C0105877370","F"
"C0105877434","T"
"C0105877717","F"
"C0105878758","F"
"C0105880557","F"
"C0105880631","F"
"C0105881044","F"
"C0105881807","F"
"C0105882367","F"
"C0105882437","F"
"C0105883021","F"
"C0105884295","F"
"C0105885148","F"
"C0105885191","F"
"C0105885620","F"
"C0105885932","F"
"C0105886017","F"
"C0105886022","F"
"C0105888054","F"
"C0105889709","F"
"C0105890395","T"
"C0105890618","T"
"C0105890780","F"
"C0105892978","F"
"C0105893069","F"
"C0105894084","F"
"C0105894299","F"
"C0105894312","F"
"C0105894976","F"
"C0105895569","F"
"C0105897144","F"
"C0105897364","F"
"C0105897450","T"
"C0105898293","F"
"C0105899120","F"
"C0105900004","F"
"C0105901840","F"
"C0105902989","F"
"C0105903217","F"
"C0105903326","F"
"C0105903442","F"
"C0105903690","F"
"C0105903747","F"
"C0105904997","F"
"C0105906894","F"
"C0105907080","F"
"C0105907162","F"
"C0105907336","F"
"C0105909128","F"
"C0105909346","F"
"C0105909439","F"
"C0105910208","F"
"C0105910753","F"
"C0105911298","F"
"C0105911298","F"
"C0105912800","F"
"C0105912986","T"
"C0105913208","F"
"C0105913829","F"
"C0105913840","F"
"C0105913867","F"
"C0105913970","F"
"C0105914124","F"
"C0105915017","F"
"C0105915077","F"
"C0105916445","F"
"C0105916943","F"
"C0105917005","F"
"C0105917459","F"
"C0105917788","F"
"C0105917788","F"
"C0105917806","F"
"C0105917871","F"
"C0105919214","F"
"C0105919368","F"
"C0105919466","F"
"C0105919485","F"
"C0105919491","F"
"C0105919705","F"
"C0105919866","F"
"C0105920365","F"
"C0105920402","F"
"C0105920836","F"
"C0105921047","F"
"C0105922024","F"
"C0105922416","F"
"C0105922942","F"
"C0105923219","F"
"C0105923412","F"
"C0105923421","F"
"C0105923633","F"
"C0105924072","F"
"C0105924570","F"
"C0105924838","F"
"C0105925427","F"
"C0105925722","F"
"C0105926258","T"
"C0105926370","F"
"C0105926430","F"
"C0105926907","F"
"C0105927025","F"
"C0105927088","F"
"C0105927655","F"
"C0105927932","T"
"C0105927973","F"
"C0105928130","T"
"C0105928520","F"
"C0105929038","F"
"C0105929272","F"
"C0105929653","F"
"C0105930037","F"
"C0105930403","T"
"C0105930816","F"
"C0105930937","F"
"C0105931611","F"
"C0105931792","F"
"C0105931866","F"
"C0105932158","F"
"C0105932260","F"
"C0105932516","F"
"C0105932950","T"
"C0105933179","F"
"C0105933264","F"
"C0105933871","F"
"C0105934044","F"
"C0105934674","F"
"C0105934746","F"
"C0105935043","F"
"C0105935265","F"
"C0105935630","F"
"C0105935753","F"
"C0105935944","F"
"C0105936120","F"
"C0105936214","T"
"C0105937463","F"
"C0105938575","F"
"C0105939078","F"
"C0105939873","F"
"C0105939920","F"
"C0105941014","F"
"C0105941691","F"
"C0105941804","F"
"C0105941874","F"
"C0105941925","F"
"C0105942266","F"
"C0105942516","F"
"C0105943297","F"
"C0105943961","F"
"C0105944136","F"
"C0105944826","F"
"C0105945511","F"
"C0105945673","F"
"C0105945792","F"
"C0105946202","F"
"C0105946813","F"
"C0105948227","F"
"C0105948656","F"
"C0105949103","T"
"C0105949273","F"
"C0105949509","F"
"C0105951945","F"
"C0105952595","T"
"C0105952688","F"
"C0105953659","F"
"C0105953735","F"
"C0105953852","F"
"C0105953925","F"
"C0105955492","F"
"C0105955588","F"
"C0105956075","F"
"C0105956371","F"
"C0105957297","F"
"C0105957940","F"
"C0105958039","T"
"C0105958237","F"
"C0105958952","F"
"C0105959009","F"
"C0105959085","F"
"C0105959692","F"
"C0105960697","F"
"C0105961340","F"
"C0105962077","F"
"C0105962604","F"
"C0105963638","F"
"C0105964434","F"
"C0105964569","F"
"C0105964593","F"
"C0105964966","F"
"C0105965887","F"
"C0105966541","F"
"C0105966886","F"
"C0105967734","F"
"C0105967877","F"
"C0105968034","F"
"C0105968207","F"
"C0105968228","F"
"C0105969605","F"
"C0105969793","F"
"C0105969941","F"
"C0105970054","F"
"C0105970113","F"
"C0105971598","F"
"C0105972209","F"
"C0105973018","F"
"C0105973084","F"
"C0105973597","F"
"C0105973709","F"
"C0105973746","F"
"C0105974661","F"
"C0105974785","F"
"C0105975540","F"
"C0105976237","F"
"C0105977396","F"
"C0105977801","F"
"C0105979413","F"
"C0105979451","F"
"C0105980146","F"
"C0105982394","F"
"C0105982394","F"
"C0105984010","F"
"C0105984060","T"
"C0105984114","F"
"C0105984148","F"
"C0105984304","F"
"C0105984875","F"
"C0105985036","F"
"C0105985572","F"
"C0105987210","F"
"C0105987398","F"
"C0105987650","F"
"C0105988546","F"
"C0105988734","F"
"C0105988840","F"
"C0105988851","F"
"C0105991572","F"
"C0105991616","F"
"C0105994668","F"
"C0105997861","F"
"C0105998355","F"
"C0105999419","F"
"C0106000402","F"
"C0106000648","F"
"C0106000659","F"
"C0106002077","F"
"C0106002400","F"
"C0106003625","F"
"C0106003724","F"
"C0106005051","F"
"C0106005120","F"
"C0106005265","F"
"C0106006320","F"
"C0106006853","F"
"C0106009466","F"
"C0106009499","F"
"C0106009567","F"
"C0106010575","F"
"C0106010637","F"
"C0106010952","F"
"C0106010975","F"
"C0106011038","F"
"C0106011649","F"
"C0106011710","F"
"C0106011885","F"
"C0106013114","F"
"C0106013511","F"
"C0106013602","F"
"C0106013950","F"
"C0106014463","F"
"C0106014514","F"
"C0106014716","F"
"C0106014982","F"
"C0106016137","F"
"C0106016146","F"
"C0106016194","T"
"C0106016273","F"
"C0106016364","F"
"C0106016389","F"
"C0106018555","F"
"C0106019063","F"
"C0106019609","F"
"C0106019863","F"
"C0106020163","F"
"C0106020244","F"
"C0106020713","F"
"C0106020778","F"
"C0106021033","F"
"C0106021099","F"
"C0106021224","F"
"C0106021240","F"
"C0106021626","F"
"C0106022049","F"
"C0106022173","F"
"C0106022509","F"
"C0106022593","F"
"C0106022776","F"
"C0106023103","F"
"C0106023689","F"
"C0106023702","F"
"C0106024427","F"
"C0106024792","F"
"C0106024936","T"
"C0106024997","F"
"C0106025081","F"
"C0106025310","F"
"C0106025923","F"
"C0106026869","F"
"C0106026931","T"
"C0106027315","T"
"C0106027358","F"
"C0106027705","F"
"C0106028158","F"
"C0106028331","F"
"C0106028566","F"
"C0106028898","F"
"C0106030809","T"
"C0106031091","F"
"C0106031996","T"
"C0106032467","F"
"C0106032698","F"
"C0106033341","F"
"C0106034250","F"
"C0106035441","F"
"C0106037289","F"
"C0106037371","F"
"C0106037417","F"
"C0106037886","F"
"C0106038157","F"
"C0106039656","F"
"C0106040285","F"
"C0106040741","T"
"C0106040849","F"
"C0106040919","F"
"C0106041273","F"
"C0106041605","F"
"C0106041605","F"
"C0106041791","F"
"C0106042015","F"
"C0106042377","F"
"C0106043113","F"
"C0106043201","F"
"C0106043786","F"
"C0106043816","F"
"C0106044875","F"
"C0106044927","F"
"C0106045015","F"
"C0106045387","F"
"C0106046894","T"
"C0106046924","F"
"C0106047419","F"
"C0106047504","F"
"C0106048892","F"
"C0106050009","F"
"C0106050251","F"
"C0106051055","F"
"C0106051860","F"
"C0106052205","F"
"C0106052582","F"
"C0106053025","F"
"C0106053960","T"
"C0106054177","F"
"C0106054286","F"
"C0106054485","T"
"C0106055109","F"
"C0106055184","F"
"C0106055590","F"
"C0106055939","F"
"C0106056218","F"
"C0106056276","F"
"C0106056362","F"
"C0106056544","F"
"C0106057621","F"
"C0106057707","F"
"C0106058312","T"
"C0106058597","F"
"C0106058860","F"
"C0106060605","F"
"C0106060733","F"
"C0106061187","F"
"C0106061561","T"
"C0106061587","F"
"C0106062746","F"
"C0106062810","F"
"C0106063236","F"
"C0106063447","F"
"C0106063470","F"
"C0106063784","F"
"C0106064020","F"
"C0106064448","F"
"C0106064539","F"
"C0106064688","F"
"C0106064896","F"
"C0106064923","F"
"C0106065088","F"
"C0106065405","T"
"C0106065608","F"
"C0106065900","F"
"C0106067239","F"
"C0106067601","F"
"C0106068113","F"
"C0106068196","F"
"C0106068257","F"
"C0106068509","F"
"C0106069675","F"
"C0106070763","F"
"C0106071080","F"
"C0106071213","F"
"C0106071222","F"
"C0106071224","F"
"C0106071537","F"
"C0106072399","F"
"C0106072631","F"
"C0106073376","F"
"C0106073991","F"
"C0106074081","F"
"C0106075080","F"
"C0106075454","F"
"C0106076285","F"
"C0106077069","T"
"C0106077274","F"
"C0106078979","F"
"C0106079135","F"
"C0106079690","F"
"C0106079948","F"
"C0106080640","F"
"C0106081730","F"
"C0106081874","F"
"C0106082404","F"
"C0106083223","F"
"C0106083818","F"
"C0106084107","F"
"C0106084855","F"
"C0106085004","F"
"C0106085093","F"
"C0106085379","F"
"C0106085456","F"
"C0106086400","F"
"C0106086536","F"
"C0106086969","F"
"C0106087010","F"
"C0106087373","F"
"C0106087452","F"
"C0106087619","F"
"C0106087619","F"
"C0106088071","F"
"C0106088656","F"
"C0106089904","F"
"C0106089985","F"
"C0106090055","F"
"C0106090062","T"
"C0106090171","F"
"C0106090692","F"
"C0106091471","F"
"C0106091471","F"
"C0106091520","F"
"C0106091696","F"
"C0106092456","T"
"C0106092714","F"
"C0106092848","F"
"C0106092911","F"
"C0106093005","T"
"C0106093616","F"
"C0106093827","F"
"C0106093857","F"
"C0106094116","F"
"C0106094207","F"
"C0106094767","F"
"C0106096488","F"
"C0106096911","F"
"C0106097281","F"
"C0106098603","F"
"C0106098613","F"
"C0106098777","F"
"C0106099606","F"
"C0106100030","T"
"C0106101210","F"
"C0106102434","F"
"C0106102535","F"
"C0106102843","F"
"C0106103102","T"
"C0106103987","F"
"C0106104561","F"
"C0106105166","F"
"C0106105220","F"
"C0106105374","F"
"C0106105573","F"
"C0106105650","F"
"C0106105692","F"
"C0106106164","F"
"C0106106181","F"
"C0106106211","F"
"C0106106582","F"
"C0106106599","F"
"C0106107054","F"
"C0106107542","F"
"C0106107799","F"
"C0106108306","F"
"C0106108306","F"
"C0106109781","F"
"C0106110559","F"
"C0106111422","F"
"C0106111675","T"
"C0106112254","F"
"C0106112690","F"
"C0106113826","F"
"C0106115022","F"
"C0106116635","F"
"C0106117018","F"
"C0106118403","F"
"C0106118956","F"
"C0106119207","F"
"C0106119394","F"
"C0106120700","F"
"C0106120711","F"
"C0106120789","F"
"C0106120997","F"
"C0106121023","F"
"C0106121077","F"
"C0106121228","F"
"C0106121435","F"
"C0106122505","F"
"C0106122933","F"
"C0106123017","F"
"C0106123050","F"
"C0106123076","T"
"C0106124003","F"
"C0106124293","F"
"C0106124313","T"
"C0106124323","F"
"C0106127573","F"
"C0106127795","F"
"C0106127966","F"
"C0106128395","F"
"C0106128648","F"
"C0106129297","F"
"C0106129731","F"
"C0106130585","F"
"C0106130612","F"
"C0106130913","F"
"C0106131789","F"
"C0106131895","F"
"C0106131998","F"
"C0106132436","F"
"C0106133024","F"
"C0106133076","F"
"C0106133087","F"
"C0106133204","F"
"C0106133321","F"
"C0106134323","F"
"C0106134346","F"
"C0106134488","F"
"C0106135227","F"
"C0106135308","F"
"C0106135308","F"
"C0106136076","F"
"C0106137485","F"
"C0106137578","F"
"C0106139553","F"
"C0106139636","F"
"C0106139786","F"
"C0106139862","F"
"C0106140648","F"
"C0106141077","F"
"C0106141237","F"
"C0106141309","F"
"C0106141343","F"
"C0106141554","F"
"C0106143113","F"
"C0106143350","F"
"C0106144083","F"
"C0106144157","F"
"C0106144717","F"
"C0106145649","F"
"C0106145669","F"
"C0106145680","T"
"C0106145890","F"
"C0106146018","F"
"C0106146062","F"
"C0106146410","F"
"C0106147065","F"
"C0106147437","F"
"C0106148086","T"
"C0106148298","F"
"C0106149016","T"
"C0106150742","F"
"C0106151108","F"
"C0106151642","F"
"C0106152082","T"
"C0106152152","F"
"C0106152380","F"
"C0106152401","F"
"C0106153213","F"
"C0106154214","F"
"C0106154502","F"
"C0106154581","F"
"C0106154628","F"
"C0106154927","F"
"C0106155256","F"
"C0106155470","F"
"C0106156113","F"
"C0106156446","F"
"C0106156858","F"
"C0106157120","F"
"C0106157186","F"
"C0106158308","F"
"C0106158389","F"
"C0106159395","F"
"C0106161331","T"
"C0106162445","F"
"C0106162896","F"
"C0106163066","F"
"C0106163271","F"
"C0106163397","F"
"C0106163407","F"
"C0106163881","F"
"C0106165277","F"
"C0106165340","F"
"C0106165431","F"
"C0106165594","F"
"C0106166025","F"
"C0106166148","F"
"C0106166519","F"
"C0106166962","T"
"C0106167497","F"
"C0106167571","T"
"C0106168683","F"
"C0106168866","F"
"C0106169677","T"
"C0106169685","F"
"C0106169686","F"
"C0106170276","F"
"C0106170629","F"
"C0106170886","F"
"C0106170957","F"
"C0106171371","F"
"C0106172214","T"
"C0106172254","F"
"C0106172303","F"
"C0106173178","F"
"C0106173719","F"
"C0106175213","F"
"C0106175213","F"
"C0106175321","F"
"C0106175879","F"
"C0106177115","F"
"C0106177350","F"
"C0106177828","F"
"C0106178033","F"
"C0106178118","F"
"C0106180161","F"
"C0106181041","F"
"C0106181457","F"
"C0106181952","F"
"C0106182100","F"
"C0106182216","F"
"C0106182716","F"
"C0106182832","F"
"C0106183544","F"
"C0106184099","F"
"C0106184618","F"
"C0106185507","F"
"C0106185659","F"
"C0106187532","F"
"C0106188582","F"
"C0106188833","F"
"C0106189589","F"
"C0106189932","F"
"C0106190883","F"
"C0106191767","F"
"C0106194201","F"
"C0106194963","F"
"C0106195059","F"
"C0106195101","F"
"C0106195208","F"
"C0106195702","F"
"C0106195734","F"
"C0106196499","F"
"C0106196553","F"
"C0106197438","F"
"C0106197514","F"
"C0106197538","F"
"C0106198093","F"
"C0106198160","F"
"C0106198298","F"
"C0106198726","F"
"C0106198829","F"
"C0106199262","F"
"C0106199582","F"
"C0106199673","F"
"C0106200463","F"
"C0106200794","F"
"C0106200817","F"
"C0106201048","F"
"C0106202105","F"
"C0106202243","F"
"C0106202268","F"
"C0106203324","F"
"C0106203524","F"
"C0106203549","F"
"C0106204055","F"
"C0106204233","F"
"C0106204244","F"
"C0106204495","F"
"C0106204712","T"
"C0106205541","F"
"C0106205714","F"
"C0106205825","F"
"C0106205896","F"
"C0106206131","F"
"C0106207236","F"
"C0106207628","F"
"C0106207966","F"
"C0106208369","F"
"C0106208705","F"
"C0106208797","F"
"C0106210042","F"
"C0106210383","F"
"C0106211107","F"
"C0106211214","F"
"C0106212015","F"
"C0106212021","F"
"C0106212082","F"
"C0106212559","F"
"C0106212636","T"
"C0106212677","F"
"C0106212969","T"
"C0106213215","F"
"C0106213384","F"
"C0106213691","T"
"C0106213909","F"
"C0106213961","F"
"C0106214350","F"
"C0106215984","F"
"C0106216184","F"
"C0106216284","F"
"C0106216459","F"
"C0106216964","T"
"C0106217616","F"
"C0106218068","F"
"C0106218117","F"
"C0106219449","F"
"C0106220097","F"
"C0106220184","F"
"C0106220478","T"
"C0106220510","F"
"C0106220646","F"
"C0106221434","F"
"C0106221888","F"
"C0106222326","F"
"C0106223134","F"
"C0106223648","F"
"C0106223648","F"
"C0106223986","F"
"C0106224037","F"
"C0106224377","F"
"C0106224699","F"
"C0106224745","F"
"C0106226060","F"
"C0106226249","F"
"C0106226735","F"
"C0106227276","F"
"C0106230121","F"
"C0106230181","F"
"C0106230781","F"
"C0106231066","F"
"C0106231879","F"
"C0106232380","F"
"C0106232938","F"
"C0106233328","T"
"C0106233368","T"
